,filename,type,sample,pre1,pre2,norm1,norm2,nnorm,nvict,area_S6,I_S6,redox_S6,redox_S6_L2021,redox_S6_J2010,redox_S6_LL2023
137,DR_13_01_01_Smap1_POI4_01.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5391978406168372,0.0,,0.09864151946002997,0.2220433420957021
138,DR_13_01_01_Smap1_POI4_02.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5392725786155753,0.0,,0.09870321843410468,0.22217025911285937
139,DR_13_01_01_Smap1_POI4_03.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.274834830735154,0.5735080732825655,0.0,0.24238477340163778,0.12801044148935448,0.28030757797873984
140,DR_13_01_01_Smap1_POI4_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.22505508799540838,0.5984227698371162,0.0,0.19654106897780244,0.15067126788426066,0.3226166981514704
141,DR_13_01_01_Smap1_POI4_05.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.25845036365547186,0.6049112942537701,0.0,0.22720098752684298,0.15676857527559807,0.33363524532449507
142,DR_13_01_01_Smap1_POI5_01.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.542874661932787,0.0,,0.10168875377378817,0.22828716989306552
143,DR_13_01_01_Smap1_POI5_02.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5349135702511891,0.0,,0.09512154310656673,0.21476796913036034
144,DR_13_01_01_Smap1_POI5_03.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.19025617153421173,0.6664894823139645,0.0,0.1650037352038209,0.21945331229503406,0.43820480943511697
145,DR_13_01_01_Smap1_POI5_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.15995572657005735,0.6914304035475564,0.0,0.13788508778975964,0.2479500286805043,0.4805584632867792
146,DR_13_01_01_Smap1_POI5_05.dat,-1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
147,DR_13_01_01_Smap1_POI6_01.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.6580387924764741,0.0,,0.21025924042815258,0.42385419307926364
148,DR_13_01_01_Smap1_POI6_02.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.6517505583209017,0.0,,0.2035543098095074,0.41317577064775346
149,DR_13_01_01_Smap1_POI6_03.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.20054213422921388,0.5032349992073559,0.0,0.1742819342667225,0.07016226404861536,0.16097271353656417
150,DR_13_01_01_Smap1_POI6_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.2112659424595356,0.5320718304104697,0.0,0.1839941264142172,0.0928051284368352,0.20994224258950567
151,DR_13_01_01_Smap1_POI6_05.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.2056050177763605,0.5206056896336523,0.0,0.17886225059474148,0.08361016726839177,0.1904709105995036
152,DR_13_01_01_Smap1_POI7_01.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5423769424211211,0.0,,0.10127484247627094,0.22744196294521934
153,DR_13_01_01_Smap1_POI7_02.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5534092333095009,0.0,,0.11055285681288107,0.24617654877310602
154,DR_13_01_01_Smap1_POI7_03.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.18338292980210313,0.5766298108603811,0.0,0.15882433584068242,0.13078673350511938,0.2856087852416237
155,DR_13_01_01_Smap1_POI7_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.19157066539399897,0.599536223485415,0.0,0.16618739826639864,0.15171161693664748,0.3245075196635647
156,DR_13_01_01_Smap1_POI7_05.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.24752739890336947,0.6087810317895281,0.0,0.21713016753400463,0.16044562387801076,0.3402066755676383
157,GFL_DR22_02_03_S_pt1_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.10069880604206417,0.48324150669929367,0.0,0.08577031912588107,0.05546461569287309,0.12702058109360692
158,GFL_DR22_02_03_S_pt2_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.07214263164884258,0.46428581573233935,0.0,0.06109054771153089,0.042398011528662294,0.09483080084394413
159,GFL_DR22_02_03_S_pt3_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.10638342986279951,0.4740063411590226,0.0,0.09071700687262,0.048985824812952106,0.11133780013727934
160,GFL_DR22_02_03_S_pt4_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.09831011055004557,0.4749224915227531,0.0,0.08369504856094459,0.04961920601683534,0.11289356926938554
161,GFL_DR22_02_03_S_pt5_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.09442531852881557,0.4696992329680329,0.0,0.08032421044563803,0.04603654606370178,0.104023644909639
162,GFL_PL_08_01_S_pt1_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.434483563158193,0.0,,0.023874468032052065,0.044221832646523906
163,GFL_PL_08_01_S_pt1_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4410824030826861,0.0,,0.027739318597096774,0.05542771310967565
164,GFL_PL_08_01_S_pt1_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.18209866660987198,0.47740954294943566,0.0,0.15767153244785967,0.0513491350851798,0.11711697843099755
165,GFL_PL_08_01_S_pt1_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.10065748502897605,0.49099948481701555,0.0,0.08573440310604045,0.06106263656473376,0.14019486269729586
166,GFL_PL_08_01_S_pt2_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4397258496244211,0.0,,0.026933098225746632,0.05312406942849324
167,GFL_PL_08_01_S_pt2_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.44121371070988896,0.0,,0.027817672637748148,0.05565069435958803
168,GFL_PL_08_01_S_pt2_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.07822629018033954,0.4573540882332775,0.0,0.06632467768144042,0.037854719236101175,0.08305962429678837
169,GFL_PL_08_01_S_pt2_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.0838227837305171,0.49020339688455833,0.0,0.07115099916360573,0.060481890618428125,0.13884297868262818
170,GFL_PL_08_01_S_pt3_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.434910236088149,0.0,,0.02411997447556158,0.04494639119085275
171,GFL_PL_08_01_S_pt3_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4432932835673265,0.0,,0.029065963220166413,0.05918214005633293
172,GFL_PL_08_01_S_pt3_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.07999328068875508,0.46216684024128124,0.0,0.0678473277733905,0.04099510622030689,0.09123244320398838
173,GFL_PL_08_01_S_pt3_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.10480405895442295,0.4922133497735376,0.0,0.08934153465669181,0.06195087160712409,0.14225619859221683
174,GFL_PL_08_01_S_pt4_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4479914668106917,0.0,,0.03193620889831705,0.06716040296641212
175,GFL_PL_08_01_S_pt4_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.44900511847580193,0.0,,0.03256440143781969,0.06888174482656828
176,GFL_PL_08_01_S_pt4_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.07630247493447505,0.46680152211137155,0.0,0.06466811916697171,0.04407927140591206,0.09910287067536816
177,GFL_PL_08_01_S_pt4_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.0992869189262593,0.49395659136085324,0.0,0.08454344919054654,0.06323217651185187,0.14521650026180977
178,GFL_PL_08_01_S_pt5_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.43943682657134814,0.0,,0.02676210010754332,0.05263326228346621
179,GFL_PL_08_01_S_pt5_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4407606476400012,0.0,,0.027547555399355383,0.05488132115740052
180,GFL_PL_08_01_S_pt5_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.1633177728489808,0.4618262394241071,0.0,0.140878395918988,0.040770747010571484,0.0906540488064006
181,GFL_PL_08_01_S_pt5_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.09560806432555101,0.48589146573109276,0.0,0.08134992637718204,0.057361239199348324,0.1315206332970813
182,GFL_PL_08_01_S_quick_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4354380919825089,0.0,,0.024424553768192414,0.04584277451301999
183,GFL_PL_08_01_S_quick_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.45145681259345094,0.0,,0.03409661673138509,0.07304511164997207
184,GFL_PL_08_01_S_quick_03.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.45234351619258184,0.0,,0.03465518978670967,0.07455087548904116
185,GFL_PL_08_01_S_quick_04.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4664547050146206,0.0,,0.04384649016113229,0.09851392004567594
186,GFL_PL_08_01_S_quick_05.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.46133228476303895,0.0,,0.040445937123395614,0.08981523517408307
187,GFL_PL_08_01_S_quick_06.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.46309022872983663,0.0,,0.041604952291927844,0.09280050382406724
188,GFL_PL_08_01_S_quick_07.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.47644051340486393,0.0,,0.050673287991940485,0.11547141203357247
189,GFL_PL_08_01_S_quick_08.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.47804779841607703,0.0,,0.05179554110392359,0.11820083779809465
190,GFL_PL_08_01_S_quick_09.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4761841096801498,0.0,,0.05049484642000468,0.115035997699791
191,GFL_PL_08_01_S_quick_10.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4839745409193473,0.0,,0.0559876228754157,0.1282653898689844
192,GFL_PL_11_07_S_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09261304560488134,0.48153744151582833,0.0,0.07875348858642202,0.054253685865879864,0.12412680719306812
193,GFL_PL_11_07_S_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11596260366675179,0.524015105399177,0.0,0.09907802173951255,0.08631857470114113,0.19626064121197784
194,GFL_PL_11_07_S_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.12944790968929276,0.53029540922567,0.0,0.11090233779104025,0.09136459827990717,0.20692559668251997
195,GFL_PL_11_07_S_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13577237684915472,0.5476374273006523,0.0,0.11646953017528588,0.10567188086866741,0.2363751035294368
196,GFL_PL_11_07_S_carto2b_obl_pt1_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.48123359227453355,0.0,,0.05403848988716009,0.12361082282070435
197,GFL_PL_11_07_S_carto2b_obl_pt1_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4813527804254839,0.0,,0.05412287663958393,0.12381322327100419
198,GFL_PL_11_07_S_carto2b_obl_pt1_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2229247542705157,0.5077566017556632,0.0,0.1945983432912278,0.0736047762641131,0.16865111432185154
199,GFL_PL_11_07_S_carto2b_obl_pt1_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.23162013666247727,0.5112218177604391,0.0,0.2025378589572223,0.07627106498412484,0.17453560262174028
200,GFL_PL_11_07_S_carto2b_obl_pt2_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.45216041293095,0.0,,0.03453965442713669,0.07423993700807519
201,GFL_PL_11_07_S_carto2b_obl_pt2_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4624017255858501,0.0,,0.04115001403516316,0.09163131590341766
202,GFL_PL_11_07_S_carto2b_obl_pt2_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1365726559867211,0.4787115551178051,0.0,0.11717497414967565,0.05226083589861985,0.1193280023211456
203,GFL_PL_11_07_S_carto2b_obl_pt2_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.15343706740442975,0.4846930528580331,0.0,0.13209253573769703,0.05650148818888323,0.12948553749923308
204,GFL_PL_11_07_S_carto2b_obl_pt3_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44347667577076305,0.0,,0.02917670744955203,0.05949356920647131
205,GFL_PL_11_07_S_carto2b_obl_pt3_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4468426164132841,0.0,,0.031228023874195654,0.0652094721405847
206,GFL_PL_11_07_S_carto2b_obl_pt3_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08912862477639628,0.460212233639271,0.0,0.07573669155800776,0.03971191902086024,0.08791321009858821
207,GFL_PL_11_07_S_carto2b_obl_pt3_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0849369921427615,0.46102075806729664,0.0,0.0721131694582231,0.04024143193743224,0.08928621326212371
208,GFL_PL_11_07_S_carto2b_obl_pt4_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4619027018004517,0.0,,0.040821086313634236,0.09078389409118548
209,GFL_PL_11_07_S_carto2b_obl_pt4_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4605999451167938,0.0,,0.039965610209557245,0.08857160589558066
210,GFL_PL_11_07_S_carto2b_obl_pt4_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07342810393624447,0.4542302950650713,0.0,0.062195446375390304,0.03585145726527805,0.07775492631425363
211,GFL_PL_11_07_S_carto2b_obl_pt4_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07503405375719818,0.4567318096795773,0.0,0.06357660897801762,0.03745342557387865,0.08200289627075086
212,GFL_PL_11_07_S_carto2b_obl_pt5_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.468923371773449,0.0,,0.04551033682809413,0.10270610911516787
213,GFL_PL_11_07_S_carto2b_obl_pt5_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4707860907274094,0.0,,0.04677629888294055,0.10586930236934133
214,GFL_PL_11_07_S_carto2b_obl_pt5_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.24277730135185663,0.4694441318902832,0.0,0.2127635462862119,0.04586335754766857,0.10359044267773254
215,GFL_PL_11_07_S_carto2b_obl_pt5_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.24829593992665408,0.4684556122061888,0.0,0.2178373991075852,0.045193846582501584,0.10191177892134728
216,GFL_PL_11_07_S_carto2b_obl_pt6_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4482054117856843,0.0,,0.03206853708937807,0.0675237155854318
217,GFL_PL_11_07_S_carto2b_obl_pt6_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.45232841195393186,0.0,,0.0346456554958805,0.07452522608782286
218,GFL_PL_11_07_S_carto2b_obl_pt6_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1468424224218904,0.4578309721803995,0.0,0.1262474484206221,0.038162995722755055,0.0838694491398505
219,GFL_PL_11_07_S_carto2b_obl_pt6_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.15565129805006286,0.4546780846022147,0.0,0.13405847366029067,0.036136893844334494,0.07851534421850581
220,GFL_PL_11_07_S_carto2b_obl_pt7_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44252845455469475,0.0,,0.028605259900402413,0.05788333866269857
221,GFL_PL_11_07_S_carto2b_obl_pt7_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4473647300695188,0.0,,0.03154936809254061,0.06609610422848078
222,GFL_PL_11_07_S_carto2b_obl_pt7_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07775306822245391,0.4599094891355567,0.0,0.06591707683379366,0.03951411460198384,0.08739910174646603
223,GFL_PL_11_07_S_carto2b_obl_pt7_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06527265178235378,0.4572741664080618,0.0,0.055195321336970145,0.03780311775963574,0.08292390431721441
224,GFL_PL_11_07_S_carto2b_obl_pt8_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44686048284695035,0.0,,0.031239006231747246,0.06523981218857167
225,GFL_PL_11_07_S_carto2b_obl_pt8_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4487397203210275,0.0,,0.032399623853349824,0.06843105651899095
226,GFL_PL_11_07_S_carto2b_obl_pt8_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10572971857165335,0.45738673495245624,0.0,0.09014758563268586,0.037875802788925994,0.08311506362200571
227,GFL_PL_11_07_S_carto2b_obl_pt8_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09638267561837444,0.4603003544956618,0.0,0.08202195744202632,0.03976954249334763,0.0880628533380553
228,GFL_PL_11_07_S_carto2b_start_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.05097378229843939,0.4552644584574299,0.0,0.042977716550885434,0.03651154755414321,0.0795111003519241
229,GFL_PL_11_07_S_carto2b_start_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,,0.0,,,
230,GFL_PL_11_07_S_carto2b_vert_pt10_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.46246118334263936,0.0,,0.041189250585165205,0.09173228463774241
231,GFL_PL_11_07_S_carto2b_vert_pt10_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4644389235905112,0.0,,0.04249985025464753,0.09509080235576672
232,GFL_PL_11_07_S_carto2b_vert_pt10_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.23530760169643655,0.47647395907445006,0.0,0.20591269545855215,0.05069657611854861,0.11552820810374254
233,GFL_PL_11_07_S_carto2b_vert_pt10_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.24237259109648848,0.4776044343515303,0.0,0.21239186990793962,0.05148533969155711,0.11744793505066986
234,GFL_PL_11_07_S_carto2b_vert_pt11_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44694403617499356,0.0,,0.03129037886209174,0.06538169903793667
235,GFL_PL_11_07_S_carto2b_vert_pt11_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44641949577285733,0.0,,0.030968222674175316,0.06449094594925897
236,GFL_PL_11_07_S_carto2b_vert_pt11_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.22096499094004313,0.4699330885596411,0.0,0.1928125558087004,0.046195458950772816,0.1044207689246458
237,GFL_PL_11_07_S_carto2b_vert_pt11_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.22380687936575602,0.4656870526038166,0.0,0.19540259314112446,0.04333238228521885,0.09721032407257302
238,GFL_PL_11_07_S_carto2b_vert_pt12_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4420864392783203,0.0,,0.02833985643345649,0.05713272637226341
239,GFL_PL_11_07_S_carto2b_vert_pt12_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4396501040932649,0.0,,0.02688825765945746,0.05299544146093127
240,GFL_PL_11_07_S_carto2b_vert_pt12_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1585366911534842,0.45830320733004504,0.0,0.13662286325653233,0.03846890117081103,0.08467137958489512
241,GFL_PL_11_07_S_carto2b_vert_pt12_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.18365119686764395,0.4606492129704363,0.0,0.15906521472049745,0.03999787748390582,0.08865527055253719
242,GFL_PL_11_07_S_carto2b_vert_pt13_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44518132557840645,0.0,,0.03021115736591351,0.06238833589191317
243,GFL_PL_11_07_S_carto2b_vert_pt13_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44816906826907943,0.0,,0.03204604823178003,0.06746199850980261
244,GFL_PL_11_07_S_carto2b_vert_pt13_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13998372958277358,0.46343232665993966,0.0,0.12018431613105961,0.041831478038054204,0.09338144055768871
245,GFL_PL_11_07_S_carto2b_vert_pt13_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1444794397450284,0.45217064938770246,0.0,0.12415671424389335,0.034546110860765644,0.07425732014087538
246,GFL_PL_11_07_S_carto2b_vert_pt14_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4457784667361514,0.0,,0.03057567806863759,0.06340237661875081
247,GFL_PL_11_07_S_carto2b_vert_pt14_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4546920959152629,0.0,,0.036145834530589394,0.07853913765810228
248,GFL_PL_11_07_S_carto2b_vert_pt14_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.12617996849958607,0.45869744096618625,0.0,0.10803112364448611,0.03872476027028815,0.08534085104528844
249,GFL_PL_11_07_S_carto2b_vert_pt14_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11297995181573699,0.45773164674446487,0.0,0.09647125636634857,0.038098734731131345,0.08370077874099724
250,GFL_PL_11_07_S_carto2b_vert_pt15_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.46401781767632033,0.0,,0.042219906387362616,0.09437569749025332
251,GFL_PL_11_07_S_carto2b_vert_pt15_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.47250373804291274,0.0,,0.047951562954599014,0.10878614089181271
252,GFL_PL_11_07_S_carto2b_vert_pt15_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08560693386937726,0.46498587821124215,0.0,0.07269190214424666,0.04286416838946561,0.09601961835506523
253,GFL_PL_11_07_S_carto2b_vert_pt15_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09944614854644747,0.4687523035387342,0.0,0.08468177840094426,0.045394524398504554,0.10241560802540195
254,GFL_PL_11_07_S_carto2b_vert_pt16_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4760604430448636,0.0,,0.05040883988536993,0.11482599207029343
255,GFL_PL_11_07_S_carto2b_vert_pt16_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4820580285374369,0.0,,0.05462289266676468,0.12501084681238983
256,GFL_PL_11_07_S_carto2b_vert_pt16_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08072606208929493,0.4722665611711944,0.0,0.06847909720860583,0.04778883242507581,0.10838337681456411
257,GFL_PL_11_07_S_carto2b_vert_pt16_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0747752137172623,0.48188756065833305,0.0,0.06335393874154585,0.054501923904052285,0.12472136522200394
258,GFL_PL_11_07_S_carto2b_vert_pt17_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4679750374366871,0.0,,0.044869280625730035,0.1010956864744531
259,GFL_PL_11_07_S_carto2b_vert_pt17_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4685374262498106,0.0,,0.04524916150718383,0.10205071218894035
260,GFL_PL_11_07_S_carto2b_vert_pt17_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10180179938739511,0.4852249413917446,0.0,0.08672925421083379,0.056882658383064943,0.1303887688848543
261,GFL_PL_11_07_S_carto2b_vert_pt17_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11754367103035486,0.4956561420383102,0.0,0.10046108672068242,0.06448777861172372,0.14810260781261753
262,GFL_PL_11_07_S_carto2b_vert_pt1_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4376472727911765,0.0,,0.02570942323561687,0.04959431513935508
263,GFL_PL_11_07_S_carto2b_vert_pt1_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44034603394876204,0.0,,0.027300943045690196,0.05417724111976119
264,GFL_PL_11_07_S_carto2b_vert_pt1_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.03188767200301526,0.43976855632747497,0.0,0.0267801002864619,0.02695838839178566,0.05319659220747763
265,GFL_PL_11_07_S_carto2b_vert_pt1_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.04397489154802396,0.44701736775670464,0.0,0.03702337801383465,0.03133548437812428,0.06550622773513659
266,GFL_PL_11_07_S_carto2b_vert_pt2_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.43480428478487954,0.0,,0.024058952797115007,0.044766469014691834
267,GFL_PL_11_07_S_carto2b_vert_pt2_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4341961740053449,0.0,,0.023709453424409332,0.043733800124130306
268,GFL_PL_11_07_S_carto2b_vert_pt2_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.051091779569003896,0.4471004966617264,0.0,0.0430782488049401,0.03138663613825832,0.06564739384666018
269,GFL_PL_11_07_S_carto2b_vert_pt2_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06769422941928654,0.44918573533592665,0.0,0.05727144436164385,0.032676662966282244,0.06918846100203957
270,GFL_PL_11_07_S_carto2b_vert_pt3_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4299532824300124,0.0,,0.02130630445203263,0.03652869493059263
271,GFL_PL_11_07_S_carto2b_vert_pt3_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4347978850281299,0.0,,0.024055268133586494,0.04475560120914568
