,filename,type,sample,pre1,pre2,norm1,norm2,nnorm,nvict,area_S6,I_S6,redox_S6,redox_S6_L2021,redox_S6_J2010,redox_S6_LL2023
272,GFL_PL_11_07_S_carto2b_vert_pt3_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08716123645869844,0.45533528580512206,0.0,0.07403519373922901,0.036556868752558924,0.07963137646118601
273,GFL_PL_11_07_S_carto2b_vert_pt3_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07221929101388613,0.45852691256286215,0.0,0.06115642247774044,0.038614033008852355,0.0850512666751434
274,GFL_PL_11_07_S_carto2b_vert_pt4_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44230666947514347,0.0,,0.028472013386807715,0.05750671229830728
275,GFL_PL_11_07_S_carto2b_vert_pt4_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44490028230147144,0.0,,0.03003998132324881,0.06191107967682963
276,GFL_PL_11_07_S_carto2b_vert_pt4_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0786548468433709,0.46194928549875963,0.0,0.066693873890132,0.04085176273508406,0.09086300062517383
277,GFL_PL_11_07_S_carto2b_vert_pt4_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09063113780181326,0.46345354384159276,0.0,0.07703704501208504,0.04184553780204692,0.09341747070906237
278,GFL_PL_11_07_S_carto2b_vert_pt5_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4414036812083619,0.0,,0.027931130315282937,0.05597329450169963
279,GFL_PL_11_07_S_carto2b_vert_pt5_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44002607928044585,0.0,,0.02711101484869549,0.053633907168975314
280,GFL_PL_11_07_S_carto2b_vert_pt5_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06572700829401051,0.4618954562431204,0.0,0.05558470588571436,0.040816315484755505,0.09077158998163404
281,GFL_PL_11_07_S_carto2b_vert_pt5_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0636451614347115,0.46440241099316,0.0,0.053801145634262755,0.042475558399732494,0.09502879815411935
282,GFL_PL_11_07_S_carto2b_vert_pt6_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44887198806249107,0.0,,0.03248171814145617,0.06865566819572988
283,GFL_PL_11_07_S_carto2b_vert_pt6_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4498359929055038,0.0,,0.03308164363745414,0.07029270185017633
284,GFL_PL_11_07_S_carto2b_vert_pt6_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06412220445944591,0.46493253643981197,0.0,0.054209705356766995,0.042828602911377245,0.09592903553730048
285,GFL_PL_11_07_S_carto2b_vert_pt6_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.05875292972508529,0.46605224310057447,0.0,0.049615784709635624,0.0435767602467948,0.09783047565978731
286,GFL_PL_11_07_S_carto2b_vert_pt7_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4551372120834097,0.0,,0.03643016116780251,0.07929501575630482
287,GFL_PL_11_07_S_carto2b_vert_pt7_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4564504369681847,0.0,,0.037272336999684796,0.08152508062352548
288,GFL_PL_11_07_S_carto2b_vert_pt7_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08415034787793964,0.4603659275375915,0.0,0.07143382124017968,0.039812435624456466,0.08817420679985721
289,GFL_PL_11_07_S_carto2b_vert_pt7_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0871172822749045,0.4639735367333961,0.0,0.07399719523889113,0.04219049697990618,0.094300501401413
290,GFL_PL_11_07_S_carto2b_vert_pt8_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4652490459280382,0.0,,0.04303974629716811,0.09646651902395875
291,GFL_PL_11_07_S_carto2b_vert_pt8_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.464872868328138,0.0,,0.04278882840345255,0.09582770958690146
292,GFL_PL_11_07_S_carto2b_vert_pt8_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13132796911240538,0.4655318894180629,0.0,0.11255583587763686,0.0432286578500134,0.09694683228739054
293,GFL_PL_11_07_S_carto2b_vert_pt8_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13707230797056127,0.46449272972906375,0.0,0.1176155286320641,0.042535654052687,0.0951821737428139
294,GFL_PL_11_07_S_carto2b_vert_pt9_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4683989720199789,0.0,,0.045155562081365286,0.10181559487031089
295,GFL_PL_11_07_S_carto2b_vert_pt9_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.465192346780266,0.0,,0.04300190259240311,0.09637023484680518
296,GFL_PL_11_07_S_carto2b_vert_pt9_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.24527168043580652,0.4705917035271153,0.0,0.2150555785664787,0.04664376886566446,0.10553920196457522
297,GFL_PL_11_07_S_carto2b_vert_pt9_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.277171442554827,0.4724029489913967,0.0,0.24455773520831336,0.047882392668262996,0.10861498504075306
298,GFL_PL_11_07_S_pt2_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0788865312569812,0.4798282520532534,0.0,0.0668934936259238,0.05304605110223937,0.12122433145102107
299,GFL_PL_11_07_S_pt3_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08231499372377395,0.4812783546932763,0.0,0.069849638158374,0.05407017829079519,0.1236868365321161
300,GFL_PL_11_07_S_pt4_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08235030709912446,0.4822470764894274,0.0,0.0698801078274457,0.054757126882219787,0.12533188032374176
301,GFL_PL_11_07_S_pt5_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09616686524787678,0.4826457992584047,0.0,0.08183470550918245,0.05504051864322257,0.12600897504618114
302,GFL_PL_11_07_S_quick_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.45228569520595224,0.0,,0.03461869492964542,0.07445268625095591
303,GFL_PL_11_07_S_quick_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4640898774014889,0.0,,0.042267776526195955,0.09449806637261537
304,GFL_PL_11_07_S_quick_03.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4701251198756142,0.0,,0.046326056462114185,0.1047468686628723
305,GFL_PL_11_07_S_quick_04.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4715175195891772,0.0,,0.04727584324764467,0.10711138499084072
306,GFL_PL_11_07_S_quick_05.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4895425791692223,0.0,,0.06000090408019931,0.13772080502623996
307,GFL_PL_11_07_S_quick_06.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4917952802747757,0.0,,0.06164458315254828,0.14154625004337773
308,GFL_PL_11_07_S_quick_07.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4995592593825888,0.0,,0.0673949425920749,0.15473072228335916
309,GFL_PL_11_07_S_quick_08.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.5007180958174231,0.0,,0.06826432570803631,0.15669861099011473
310,GFL_PL_11_07_S_quick_09.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.49854255155774846,0.0,,0.06663452883599097,0.15300419057756276
311,GFL_PL_11_07_S_quick_10.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.5145054776237239,0.0,,0.07881969111157494,0.18011177969690173
312,GFL_PL_11_07_S_quick_full_01.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
313,GFL_PL_11_07_S_quick_full_02.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
314,GFL_PL_11_07_carto1lnew_S_POI10_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2444517923678369,0.5517389084755249,0.0,0.21430196280711358,0.1091342656611054,0.24334007135611424
315,GFL_PL_11_07_carto1lnew_S_POI11_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.23578614318725005,0.6084021739363612,0.0,0.20635101101292594,0.16008426610606707,0.33956331463394496
316,GFL_PL_11_07_carto1lnew_S_POI12_01.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
317,GFL_PL_11_07_carto1lnew_S_POI1_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1028871841610452,0.5005478410477664,0.0,0.08767329214833325,0.0681364195712888,0.15640949129348847
318,GFL_PL_11_07_carto1lnew_S_POI2_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2351443014970312,0.46964570250057475,0.0,0.2057631403488202,0.04600019017411039,0.10393274165598587
319,GFL_PL_11_07_carto1lnew_S_POI3_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.221247701455749,0.45427154962035793,0.0,0.19307008684225646,0.035877729985538176,0.07782498311520536
320,GFL_PL_11_07_carto1lnew_S_POI4_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09992387257121127,0.4680033757024228,0.0,0.08509684931382004,0.044888402676379835,0.10114380935999068
321,GFL_PL_11_07_carto1lnew_S_POI5_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10842392052877611,0.5009117118783695,0.0,0.09249534777303042,0.06840985641687791,0.15702740187753395
322,GFL_PL_11_07_carto1lnew_S_POI6_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09648471810106651,0.49653655047083056,0.0,0.08211050214504621,0.06514067733206319,0.14959768145684327
323,GFL_PL_11_07_carto1lnew_S_POI7_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1100220783884679,0.49968519007332474,0.0,0.0938891918446135,0.06748928101641694,0.15494457263935746
324,GFL_PL_11_07_carto1lnew_S_POI8_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11294136264157051,0.5244665069534228,0.0,0.09643755056867379,0.08667880805914052,0.19702719289615855
325,GFL_PL_11_07_carto1new_S_POI10_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2393752206021018,0.5260628609519598,0.0,0.20964092254643177,0.08795581442600497,0.19973805606137673
326,GFL_PL_11_07_carto1new_S_POI10_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.21940069660695277,0.5471141984324502,0.0,0.1913880853400718,0.10523232815138361,0.23548657763412306
327,GFL_PL_11_07_carto1new_S_POI1_01.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
328,GFL_PL_11_07_carto1new_S_POI1_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09179446773513873,0.44747360478562803,0.0,0.07804438910379077,0.03161648250771054,0.0662809908249341
329,GFL_PL_11_07_carto1new_S_POI1_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1409545085196186,0.4748649303554183,0.0,0.12104150092061666,0.04957934935450359,0.11279582124581566
330,GFL_PL_11_07_carto1new_S_POI2_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.26642349250609804,0.46807195024909914,0.0,0.23457820982417776,0.04493468400856637,0.10126025985457199
331,GFL_PL_11_07_carto1new_S_POI2_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.25258943280026114,0.4653890181101725,0.0,0.22179215014201445,0.04313320719083724,0.09670421406719532
332,GFL_PL_11_07_carto1new_S_POI3_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.19431704260712265,0.46120990750795127,0.0,0.16866236293826775,0.04036556928348678,0.08960741911738024
333,GFL_PL_11_07_carto1new_S_POI3_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.14569682170481457,0.45459846534613557,0.0,0.1252335951643783,0.036086099221665835,0.07838013804948274
334,GFL_PL_11_07_carto1new_S_POI4_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09595950189449767,0.45757942940207724,0.0,0.0816547979970449,0.03800030826174439,0.08344228946671084
335,GFL_PL_11_07_carto1new_S_POI4_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.23478210698516988,0.4608760457272734,0.0,0.2054314649816038,0.04014652502737992,0.08904046867634818
336,GFL_PL_11_07_carto1new_S_POI5_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06675338801955363,0.4530130130199814,0.0,0.05646457899164864,0.03507847347572157,0.07568778765908069
337,GFL_PL_11_07_carto1new_S_POI5_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08484545676273328,0.4745795144784041,0.0,0.07203410821786525,0.04938184296591275,0.11231113965985451
338,GFL_PL_11_07_carto1new_S_POI6_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06771170040898715,0.45690693848829195,0.0,0.05728643037993349,0.0375662507646336,0.08230029286144958
339,GFL_PL_11_07_carto1new_S_POI6_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08284916300799684,0.4716081670379082,0.0,0.07031058509203984,0.04733784808019825,0.10726531878623391
340,GFL_PL_11_07_carto1new_S_POI7_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10922957740959653,0.45194072217559916,0.0,0.09319789616352739,0.034401163721595296,0.07386686713950885
341,GFL_PL_11_07_carto1new_S_POI7_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0926325359450403,0.481420040645353,0.0,0.0787703750767622,0.05417051267608153,0.12392744182947846
342,GFL_PL_11_07_carto1new_S_POI8_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.059968034609250515,0.4508446339540786,0.0,0.05065454669930723,0.03371234153421887,0.07200553488596562
343,GFL_PL_11_07_carto1new_S_POI8_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0900213779877074,0.4861938498024168,0.0,0.07650923259929412,0.05757869682163519,0.13203412957763827
344,GFL_PL_11_07_carto1new_S_POI9_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.039484817389712074,0.4728567978129272,0.0,0.03321236665262178,0.04819406653406366,0.10938569257429032
345,GFL_PL_11_07_carto1new_S_POI9_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.18336959674513814,0.4838696221768176,0.0,0.158812364645984,0.05591268797317961,0.12808722114530202
346,GFL_PL_11_07_carto2new_S_POI1_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.25057832052820367,0.4697051825407432,0.0,0.21993891225143714,0.046040587248721065,0.10403374823103517
347,GFL_PL_11_07_carto2new_S_POI2_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13221309833899925,0.46614339940528204,0.0,0.11333472451866362,0.043637815509253275,0.0979852735736183
348,GFL_PL_11_07_carto2new_S_POI3_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07490674420387612,0.45225850824778835,0.0,0.06346708651200193,0.03460153875664107,0.07440651846891733
349,GFL_PL_11_07_carto2new_S_POI4_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08746592713468457,0.4489863789605969,0.0,0.07429861798983889,0.03255275964006976,0.0688499221471689
350,GFL_PL_11_07_carto2new_S_POI5_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09723573988925034,0.4530981321342505,0.0,0.08276229274267823,0.0351323837678138,0.07583233346266782
351,GFL_PL_11_07_testS1_02.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
352,GFL_PL_11_07_testS1_03.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
353,GFL_PL_11_07_testS1_04.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
354,GFL_PL_11_07_testS1_05.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
355,GFL_PL_11_07_testS1_06.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
356,GFL_PL_11_07_testS1_07.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
357,GFL_PL_11_07_testS1_08.dat,-1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
358,GFL_PL_777_08_01_S_CORE_pt1_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.42548884096560236,0.7075971141300981,0.0,0.38635970264875946,0.267660440643227,0.5080121109495914
359,GFL_PL_777_08_01_S_CORE_pt1_05.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.31127469007412584,0.6521872456115732,0.0,0.276487845862416,0.2040163090770477,0.4139173351704628
360,GFL_PL_777_08_01_S_CORE_pt2_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.3987406549855389,0.6968620951673279,0.0,0.3602230077067419,0.2544548242344582,0.4897823401651895
361,GFL_PL_777_08_01_S_CORE_pt2_05.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.30189289456344326,0.6409663810150144,0.0,0.2676636860535228,0.19230949036541534,0.3948625211726966
362,GFL_PL_777_08_01_S_carto_POI10_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08650776031318028,0.4915104035951882,0.0,0.0734703310258963,0.061436097499755205,0.14106248410046585
363,GFL_PL_777_08_01_S_carto_POI10_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09481880719951062,0.5015254383984628,0.0,0.080665402900793,0.06887168154039014,0.15806960718936525
364,GFL_PL_777_08_01_S_carto_POI11_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10157675581648769,0.458172304554987,0.0,0.08653356858563335,0.038384041620825204,0.08444908583836086
365,GFL_PL_777_08_01_S_carto_POI11_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09370230951572905,0.4853513102040246,0.0,0.07969743211169993,0.056973315288840864,0.1306033632409659
366,GFL_PL_777_08_01_S_carto_POI12_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13670619706383488,0.4463996208103635,0.0,0.11729271187226065,0.030956032801069844,0.06445719509964543
367,GFL_PL_777_08_01_S_carto_POI12_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07685422021847398,0.4737958013751449,0.0,0.06514308471123488,0.048840564933862796,0.11098027007474287
368,GFL_PL_777_08_01_S_carto_POI13_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06148842819936685,0.4530991266259517,0.0,0.05195501293159265,0.03513301375600164,0.07583402226785974
369,GFL_PL_777_08_01_S_carto_POI13_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08692772112178969,0.459990686063083,0.0,0.07383332682551996,0.03956714127834815,0.08753698705270874
370,GFL_PL_777_08_01_S_carto_POI14_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0915677604243987,0.45033166504574945,0.0,0.07784804319010181,0.0333912036246663,0.0711344320354913
371,GFL_PL_777_08_01_S_carto_POI14_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.16510098971752987,0.4730683644343106,0.0,0.14246762548976435,0.04833953484527442,0.10974496637034281
372,GFL_PL_777_08_01_S_carto_POI15_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.197525094516872,0.45552573607581437,0.0,0.17155668739707006,0.03667880633807963,0.07995479133288663
373,GFL_PL_777_08_01_S_carto_POI15_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0964113093934296,0.47139563107887833,0.0,0.08204680328927133,0.04719250192658819,0.1069043989005779
374,GFL_PL_777_08_01_S_carto_POI15_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.18694583272690937,0.49486863966237116,0.0,0.16202552564406733,0.06390520130482424,0.14676530343939487
375,GFL_PL_777_08_01_S_carto_POI16_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.15713784957217242,0.4565004320269324,0.0,0.13537928414108674,0.03730449677754277,0.08160998019049259
376,GFL_PL_777_08_01_S_carto_POI16_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.17144631647899822,0.47123539768824385,0.0,0.148131614212378,0.04708300005268806,0.10663229710053412
377,GFL_PL_777_08_01_S_carto_POI17_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08317748356009637,0.4680762646867373,0.0,0.0705939495047703,0.044937596257746404,0.10126758645636746
378,GFL_PL_777_08_01_S_carto_POI17_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10456155163706599,0.48469430779251094,0.0,0.08913041189419828,0.05650238674554375,0.12948766857771188
379,GFL_PL_777_08_01_S_carto_POI17_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09480305175673945,0.49574530113307147,0.0,0.08065174038790808,0.06455382144101707,0.14825401414608375
380,GFL_PL_777_08_01_S_carto_POI18_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.3186694139044721,0.5750445737091686,0.0,0.2834645408760806,0.12937471151032987,0.28291680025251986
381,GFL_PL_777_08_01_S_carto_POI18_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2489332280905028,0.5602012863131719,0.0,0.21842400362574835,0.11637211830556504,0.2577105357964955
382,GFL_PL_777_08_01_S_carto_POI1_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.20947331476926612,0.4862832668834853,0.0,0.1823678292737522,0.057643040933276324,0.1321859740129152
383,GFL_PL_777_08_01_S_carto_POI1_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2245978000053228,0.5121669312285154,0.0,0.19612391951170194,0.07700243704924348,0.17614055571479348
384,GFL_PL_777_08_01_S_carto_POI2_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0773173732920087,0.4528126416242062,0.0,0.06554186781519691,0.03495165203170858,0.07534752513794307
385,GFL_PL_777_08_01_S_carto_POI2_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.18249559742689994,0.47729970928092125,0.0,0.15802777157906148,0.05127241610017086,0.11693046338073343
386,GFL_PL_777_08_01_S_carto_POI3_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.074036876009182,0.4522546276115997,0.0,0.06271890250075474,0.03459909008162376,0.07439992853102695
387,GFL_PL_777_08_01_S_carto_POI3_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07822328821128417,0.47578460195461014,0.0,0.06632209174713527,0.05021713667272165,0.11435756999617508
388,GFL_PL_777_08_01_S_carto_POI4_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06788332628927694,0.4516032631935486,0.0,0.05743365082288086,0.03418871163486825,0.07329380807801544
389,GFL_PL_777_08_01_S_carto_POI4_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09627726366687377,0.473267417280084,0.0,0.08193049276008081,0.04847650216635968,0.11008298978371689
390,GFL_PL_777_08_01_S_carto_POI5_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08480348807015488,0.44834708849470917,0.0,0.07199785985128052,0.03215624307988474,0.06776430518662102
391,GFL_PL_777_08_01_S_carto_POI5_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1279027182138545,0.4625593200548414,0.0,0.10954427075889998,0.041254032743582525,0.09189893639450064
392,GFL_PL_777_08_01_S_carto_POI5_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09491896697776288,0.4927055323361938,0.0,0.08075225961317294,0.06231195331896178,0.14309200291938373
393,GFL_PL_777_08_01_S_carto_POI6_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.062077425151841684,0.4373610389183179,0.0,0.05245902584762804,0.025542030776225966,0.049108244466258055
394,GFL_PL_777_08_01_S_carto_POI6_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07422067553263581,0.4728151859411108,0.0,0.06287696881051912,0.048165468489813845,0.1093150289930006
395,GFL_PL_777_08_01_S_carto_POI7_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06513497582045855,0.4536008619766813,0.0,0.05507734685452889,0.0354512214810534,0.07668604874959706
396,GFL_PL_777_08_01_S_carto_POI7_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08358536340896433,0.4660846443094521,0.0,0.07094603139087591,0.04359845960906095,0.09788549806943803
397,GFL_PL_777_08_01_S_carto_POI7_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10789721615814206,0.5024584726411895,0.0,0.09203617298457342,0.06957529352435454,0.15965404783524528
398,GFL_PL_777_08_01_S_carto_POI8_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10836861727459661,0.4400859638619145,0.0,0.09244713051669035,0.02714653762978081,0.05373560071953909
399,GFL_PL_777_08_01_S_carto_POI8_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0906348306504132,0.46791848769268524,0.0,0.07704024196057387,0.04483112836939995,0.10099965600868066
400,GFL_PL_777_08_01_S_carto_POI9_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.04881484999901521,0.4329823699925186,0.0,0.04113918411846628,0.023015613768402554,0.041672567721304565
401,GFL_PL_777_08_01_S_carto_POI9_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13618239380047828,0.4588209191707646,0.0,0.11683093131900595,0.03880498799155785,0.08555053668945356
